section_id,pmcid,pmid,topic_category,path,section_category,article_category,fig_ids,table_ids,ref_ids
943864008249,PMC12624662,41262671,Cancer Biology & Oncology,Consent for publication,other,research,,,
397599896311,PMC12624662,41262671,Cancer Biology & Oncology,Declaration of competing interest,other,research,,,
338921737285,PMC12478773,41255893,Cancer Biology & Oncology,abstract,abstract,research,,,
820228266835,PMC12478773,41255893,Cancer Biology & Oncology,INTRODUCTION,introduction,research,,,
170709967060,PMC12478773,41255893,Cancer Biology & Oncology,CASE REPORT,other,research,654869886482;789937799067;835738061919,,
934035189729,PMC12478773,41255893,Cancer Biology & Oncology,DISCUSSION,discussion,research,,,
218003095650,PMC12478773,41255893,Cancer Biology & Oncology,CONCLUSION,discussion,research,,,
102169213532,PMC12478650,41255902,Cancer Biology & Oncology,abstract,abstract,research,,,
444965453446,PMC12478650,41255902,Cancer Biology & Oncology,INTRODUCTION,introduction,research,,,
109679935421,PMC12478650,41255902,Cancer Biology & Oncology,CASE REPORT,other,research,734037749742,,
785482978491,PMC12478650,41255902,Cancer Biology & Oncology,DISCUSSION,discussion,research,,,
322524291976,PMC12478650,41255902,Cancer Biology & Oncology,CONCLUSION,discussion,research,,,
237861840774,PMC12602639,39633221,Cancer Biology & Oncology,abstract,abstract,research,,,
646748092060,PMC12602639,39633221,Cancer Biology & Oncology,Introduction,introduction,research,,,
859199162496,PMC12602639,39633221,Cancer Biology & Oncology,Materials and Methods,method,research,,,
784473950042,PMC12602639,39633221,Cancer Biology & Oncology,Materials and Methods > Cell Culture,method,research,,,
89376542236,PMC12602639,39633221,Cancer Biology & Oncology,Materials and Methods > Cell Infection and Transfection,method,research,,,
555807570162,PMC12602639,39633221,Cancer Biology & Oncology,Materials and Methods > Cell Migration Assay,method,research,,,
131625907786,PMC12602639,39633221,Cancer Biology & Oncology,Materials and Methods > Flow Cytometry Analysis,method,research,,,
453421286939,PMC12602639,39633221,Cancer Biology & Oncology,Materials and Methods > Cell Counting Kit-8 (CCK-8) Assay,method,research,,,
566981967031,PMC12602639,39633221,Cancer Biology & Oncology,Materials and Methods > qPCR Assay,method,research,,,
729181495353,PMC12602639,39633221,Cancer Biology & Oncology,Materials and Methods > Western Blotting,method,research,,,
886151280279,PMC12602639,39633221,Cancer Biology & Oncology,Materials and Methods > Statistical Analysis,method,research,,,
947621230188,PMC12602639,39633221,Cancer Biology & Oncology,Results,result,research,,,
403441990779,PMC12602639,39633221,Cancer Biology & Oncology,Results > Hypoxia Induces Dysfunction and Promotes the Expression of lncRNA H19 and Angiogenesis-Related Genes in MPAECs,result,research,738453558772,,
699087482237,PMC12602639,39633221,Cancer Biology & Oncology,Results > LncRNA H19 Promotes Protein Expression of HIF-1α and VEGF in MPAECs Under Hypoxic Conditions,result,research,749555673497,,
33010709537,PMC12602639,39633221,Cancer Biology & Oncology,Results > LncRNA H19 Affects Migration and Proliferation of MPAECs Under Hypoxic Conditions,result,research,504508676520,,
626161307716,PMC12602639,39633221,Cancer Biology & Oncology,Results > LncRNA H19 Affects Apoptosis and Cell Cycle of MPAECs Under Hypoxic Conditions,result,research,106917344305,,
667124585014,PMC12602639,39633221,Cancer Biology & Oncology,Results > miR-20a-5p Alleviates Dysfunction of MPAECs by Regulating the HIF-1α/VEGF Signaling Pathway,result,research,513054870841,,
107847419505,PMC12602639,39633221,Cancer Biology & Oncology,Results > lncRNA H19 Influences MPAECs Migration and Apoptosis by Regulating miR-20a-5p,result,research,771767892509,,
416970438898,PMC12602639,39633221,Cancer Biology & Oncology,Discussion,discussion,research,,,
466770973691,PMC12602639,39633221,Cancer Biology & Oncology,Supplementary Information,other,research,,,
961002888538,PMC12570104,41169943,Cancer Biology & Oncology,abstract,abstract,research,,,
48114998387,PMC12570104,41169943,Cancer Biology & Oncology,Abbreviations,other,research,,,
968887686569,PMC12570104,41169943,Cancer Biology & Oncology,Introduction,introduction,research,,,
882715413304,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods,method,research,,,
172208430333,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > Materials,method,research,,,
335090634023,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > Preparation of Tubiechong gel plasters,method,research,,,
930957916162,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > Preparation of Tubiechong gel plasters > Preparation of gel plasters with different azone content,method,research,,,
662134203131,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > Preparation of Tubiechong gel plasters > Preparation of gel plasters for animal experiment,method,research,,tbl1,
389341282921,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > Organoleptic characteristics of prepared plasters,method,research,,,
524715054357,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > Stability studies,method,research,,,
286097068446,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > Adhesive evaluation,method,research,,,
970406127441,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > Adhesive evaluation > Tacking strength,method,research,,,
183960930236,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > Adhesive evaluation > Cohesive strength,method,research,,,
29508983531,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > Adhesive evaluation > Peeling strength,method,research,,,
114929407478,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > HPLC analysis,method,research,,,
280826828546,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > Animals,method,research,,,
661463808214,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > In vitro skin permeation study,method,research,,,
691550760801,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > In vitro skin permeation study > Preparation of rat skin in vitro,method,research,,,
861297435968,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > In vitro skin permeation study > In vitro permeation tests,method,research,,,
870790779568,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > In vitro skin permeation study > HUVECs proliferation activity assay,method,research,,,
323114758022,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > Evaluation of Tubiechong gel plasters in promoting fracture healing in rats,method,research,,,
435311365315,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > Evaluation of Tubiechong gel plasters in promoting fracture healing in rats > Design of animal experiments,method,research,,,
939821370896,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > Evaluation of Tubiechong gel plasters in promoting fracture healing in rats > Radiological analysis,method,research,,,
363385811977,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > Evaluation of Tubiechong gel plasters in promoting fracture healing in rats > Detection of bone metabolism indicators,method,research,,,
6237016576,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > Evaluation of Tubiechong gel plasters in promoting fracture healing in rats > Immunohistochemical staining and safranin O/fast green staining,method,research,,,
401129267907,PMC12570104,41169943,Cancer Biology & Oncology,Materials and methods > Statistical analysis,method,research,,,
872932102982,PMC12570104,41169943,Cancer Biology & Oncology,Results,result,research,,,
513476489063,PMC12570104,41169943,Cancer Biology & Oncology,Results > Transdermal penetration of Tubiechong gel plaster,result,research,532677694673,tbl2,
626700537509,PMC12570104,41169943,Cancer Biology & Oncology,Results > Organoleptic characteristics,result,research,,,
880701742430,PMC12570104,41169943,Cancer Biology & Oncology,Results > Stability studies,result,research,,tbl3,
653787884834,PMC12570104,41169943,Cancer Biology & Oncology,Results > Radioactivity analysis,result,research,395966595305,,
477981084224,PMC12570104,41169943,Cancer Biology & Oncology,Results > Differences in serum bone metabolism index and VEGF content,result,research,220579248260,,
525122668284,PMC12570104,41169943,Cancer Biology & Oncology,Results > Safranin O and fast green staining analysis,result,research,207818458061,,
754348343295,PMC12570104,41169943,Cancer Biology & Oncology,Results > Immunohistochemical expression of CD31 in callus tissue,result,research,184234871976,,
131472305209,PMC12570104,41169943,Cancer Biology & Oncology,Discussion and conclusion,discussion,research,,,
45517857343,PMC12570104,41169943,Cancer Biology & Oncology,Conflict of interest statement,other,research,,,
115576965110,PMC12570104,41169943,Cancer Biology & Oncology,Authors' contributions,other,research,,,
362622998272,PMC12570104,41169943,Cancer Biology & Oncology,Declaration of competing interest,other,research,,,
581258105625,PMC12523849,41103331,Cancer Biology & Oncology,abstract,abstract,research,,,
527259701376,PMC12523849,41103331,Cancer Biology & Oncology,1. Background,introduction,research,,,
425868133209,PMC12523849,41103331,Cancer Biology & Oncology,2. Objectives,other,research,,,
611322885381,PMC12523849,41103331,Cancer Biology & Oncology,3. Methods,method,research,,,
235958677211,PMC12523849,41103331,Cancer Biology & Oncology,3. Methods > 3.1. Ethics Statement,method,research,,,
683900902159,PMC12523849,41103331,Cancer Biology & Oncology,3. Methods > 3.2. Systematic Search,method,research,,,
560596215637,PMC12523849,41103331,Cancer Biology & Oncology,3. Methods > 3.3. Participants and Recruitment,method,research,,,
480899266433,PMC12523849,41103331,Cancer Biology & Oncology,3. Methods > 3.4. Data Collection,method,research,,A141797TBL1,
570582258656,PMC12523849,41103331,Cancer Biology & Oncology,3. Methods > 3.5. Data Analysis,method,research,,,
649187550721,PMC12523849,41103331,Cancer Biology & Oncology,4. Results,result,research,48946187522;290244715844,A141797TBL2;A141797TBL3;A141797TBL4;A141797TBL5;A141797TBL6,
402779386262,PMC12523849,41103331,Cancer Biology & Oncology,5. Discussion,discussion,research,,,
506141190054,PMC12523849,41103331,Cancer Biology & Oncology,5. Discussion > 5.1. Conclusions,discussion,research,,,
673343219657,PMC12523849,41103331,Cancer Biology & Oncology,supplementary material,other,research,,,
733799753167,PMC12498149,35156633,Cancer Biology & Oncology,abstract,abstract,research,,,
758195680373,PMC12498149,35156633,Cancer Biology & Oncology,Introduction,introduction,research,,,
652684313518,PMC12498149,35156633,Cancer Biology & Oncology,Case Presentation,other,research,,,
903403891534,PMC12498149,35156633,Cancer Biology & Oncology,Discussion,discussion,research,,,
377864237648,PMC12481689,39375945,Cancer Biology & Oncology,abstract,abstract,research,,,
122100059514,PMC12481689,39375945,Cancer Biology & Oncology,Introduction,introduction,research,,,
915938766684,PMC12481689,39375945,Cancer Biology & Oncology,Materials and methods,method,research,,,
519611470752,PMC12481689,39375945,Cancer Biology & Oncology,Materials and methods > Cell lines,method,research,,,
175635404690,PMC12481689,39375945,Cancer Biology & Oncology,Materials and methods > Western blotting assay,method,research,,,
925284195510,PMC12481689,39375945,Cancer Biology & Oncology,Materials and methods > Enzyme-linked immunosorbent assay (ELISA),method,research,,,
214834387713,PMC12481689,39375945,Cancer Biology & Oncology,Materials and methods > RNA extraction and real-time reverse transcription-PCR (qRT-PCR),method,research,,,
551682509093,PMC12481689,39375945,Cancer Biology & Oncology,Materials and methods > Methylthiazolyldiphenyl-tetrazolium bromide (MTT) assay,method,research,,,
718416505646,PMC12481689,39375945,Cancer Biology & Oncology,Materials and methods > Colony formation assay,method,research,,,
97868658306,PMC12481689,39375945,Cancer Biology & Oncology,Materials and methods > Wound-healing assay,method,research,,,
720608484467,PMC12481689,39375945,Cancer Biology & Oncology,Materials and methods > Transwell assay,method,research,,,
558372858145,PMC12481689,39375945,Cancer Biology & Oncology,Materials and methods > Tube formation assay,method,research,,,
977456472047,PMC12481689,39375945,Cancer Biology & Oncology,Materials and methods > Immunofluorescence staining,method,research,,,
337417970645,PMC12481689,39375945,Cancer Biology & Oncology,Materials and methods > Patient information,method,research,,,
884100098836,PMC12481689,39375945,Cancer Biology & Oncology,Materials and methods > Xenograft experiment,method,research,,,
324527639028,PMC12481689,39375945,Cancer Biology & Oncology,Materials and methods > Immunohistochemistry (IHC) assay,method,research,,,
832374211412,PMC12481689,39375945,Cancer Biology & Oncology,Materials and methods > TdT-mediated dUTP nick end labeling (TUNEL) assay,method,research,,,
712619067654,PMC12481689,39375945,Cancer Biology & Oncology,Materials and methods > Statistical analysis,method,research,,,
870938938994,PMC12481689,39375945,Cancer Biology & Oncology,Results,result,research,,,
992684629414,PMC12481689,39375945,Cancer Biology & Oncology,Results > Anlotinib reversed clinical osimertinib resistance and EMT formation in Osi-R patients,result,research,757526479823,,
146105875998,PMC12481689,39375945,Cancer Biology & Oncology,Results > Establishment and identification of PC9-OR and HCC827-OR cells,result,research,659603541919,,
827146215585,PMC12481689,39375945,Cancer Biology & Oncology,Results > EMT of PC9-OR and HCC827-OR cells,result,research,798615662256,,
556871807173,PMC12481689,39375945,Cancer Biology & Oncology,Results > Anlotinib exhibited a synergistic effect in overcoming osimertinib resistance in PC9-OR and HCC827-OR cells,result,research,227682478380,,
462798579942,PMC12481689,39375945,Cancer Biology & Oncology,Results > Anlotinib reversed EMT and tube formation in Osi-R cells,result,research,342944099817;899230789246,,
868359307513,PMC12481689,39375945,Cancer Biology & Oncology,Results > Reversal of osimertinib resistance by the combination of osimertinib and anlotinib in vivo,result,research,444069016081,,
934322718908,PMC12481689,39375945,Cancer Biology & Oncology,Discussion,discussion,research,,,
346345444048,PMC12481543,39390833,Cancer Biology & Oncology,abstract,abstract,research,,,
58310835613,PMC12481543,39390833,Cancer Biology & Oncology,INTRODUCTION,introduction,research,,,
1591503084,PMC12481543,39390833,Cancer Biology & Oncology,INTRODUCTION > Background,introduction,research,,,
93041953838,PMC12481543,39390833,Cancer Biology & Oncology,INTRODUCTION > Rationale and Knowledge Gap,introduction,research,,,
911360479656,PMC12481543,39390833,Cancer Biology & Oncology,CASE PRESENTATION,other,research,,,
324627867843,PMC12481543,39390833,Cancer Biology & Oncology,DISCUSSION,discussion,research,,,
583320258835,PMC12481543,39390833,Cancer Biology & Oncology,CONCLUSION,discussion,research,,,
680194409307,PMC12460456,38570403,Cancer Biology & Oncology,abstract,abstract,review,,,
104351290910,PMC12460456,38570403,Cancer Biology & Oncology,Background,introduction,review,,,
123226066156,PMC12460456,38570403,Cancer Biology & Oncology,Methods,method,review,,,
387562143972,PMC12460456,38570403,Cancer Biology & Oncology,Methods > Search strategy,method,review,,,
315202868561,PMC12460456,38570403,Cancer Biology & Oncology,Methods > Eligibility criteria,method,review,,,
181905327787,PMC12460456,38570403,Cancer Biology & Oncology,Methods > Data extraction,method,review,,,
499672754702,PMC12460456,38570403,Cancer Biology & Oncology,Methods > Risk of bias assessment,method,review,,,
927327340037,PMC12460456,38570403,Cancer Biology & Oncology,Results,main,review,752312987499,,
868925280471,PMC12460456,38570403,Cancer Biology & Oncology,Results > Intervention characteristics,main,review,,,
675602388042,PMC12460456,38570403,Cancer Biology & Oncology,Results > Retention rates of exercise oncology trials: immediate post-intervention,main,review,,Tab1,
286431573487,PMC12460456,38570403,Cancer Biology & Oncology,Results > Retention rates of exercise oncology trials: follow-up assessments,main,review,,,
108618727883,PMC12460456,38570403,Cancer Biology & Oncology,Results > Reasons for trial non-retention,main,review,,Tab2,
8241614698,PMC12460456,38570403,Cancer Biology & Oncology,Results > Trial retention strategies,main,review,,Tab3,
503066931858,PMC12460456,38570403,Cancer Biology & Oncology,Discussion,discussion,review,,,
532846417106,PMC12460456,38570403,Cancer Biology & Oncology,Limitations of review,main,review,,,
419773195799,PMC12460456,38570403,Cancer Biology & Oncology,Conclusion,discussion,review,,,
814264221268,PMC12460456,38570403,Cancer Biology & Oncology,Supplementary Information,main,review,,,
834142375929,PMC12482361,41035572,Cancer Biology & Oncology,abstract,abstract,research,,,
232759968041,PMC12482361,41035572,Cancer Biology & Oncology,Introduction,introduction,research,,,
716493128228,PMC12482361,41035572,Cancer Biology & Oncology,Materials and Methods,method,research,,,
746977152376,PMC12482361,41035572,Cancer Biology & Oncology,Materials and Methods > Data collection and processing,method,research,,,
182864764080,PMC12482361,41035572,Cancer Biology & Oncology,Materials and Methods > Identification of Significant Double Alterations,method,research,,,
778571859234,PMC12482361,41035572,Cancer Biology & Oncology,Materials and Methods > Pathway Analysis,method,research,,,
729283065936,PMC12482361,41035572,Cancer Biology & Oncology,Materials and Methods > Oncoprint Maps,method,research,,,
233813776203,PMC12482361,41035572,Cancer Biology & Oncology,Materials and Methods > Transcriptome Analysis,method,research,,,
182381442400,PMC12482361,41035572,Cancer Biology & Oncology,Materials and Methods > FPGrowth Tree Construction,method,research,,,
752047594068,PMC12482361,41035572,Cancer Biology & Oncology,Materials and Methods > Personalized PageRank Algorithm,method,research,,,
157888799577,PMC12482361,41035572,Cancer Biology & Oncology,Materials and Methods > Tissue Specific Subnetworks,method,research,,,
226327532035,PMC12482361,41035572,Cancer Biology & Oncology,Results,result,research,,,
751931104311,PMC12482361,41035572,Cancer Biology & Oncology,Results > Co-occurrence of frequent and rare mutations in different genes in tumorigenesis,result,research,,,
741139223349,PMC12482361,41035572,Cancer Biology & Oncology,Results > Some gene pairs co-mutate in certain tissues,result,research,,,
365364731669,PMC12482361,41035572,Cancer Biology & Oncology,Results > Double mutations can change transcriptional output,result,research,,,
370179304085,PMC12482361,41035572,Cancer Biology & Oncology,Results > Functionally equivalent alterations do not co-exist in tumors,result,research,,,
401778875564,PMC12482361,41035572,Cancer Biology & Oncology,Results > Cancer type-specific subnetworks,result,research,,,
264078445556,PMC12482361,41035572,Cancer Biology & Oncology,Results > Double mutations are mostly present in primary tumors and some rare doubles are signature of metastatic tumors,result,research,,,
217757003728,PMC12482361,41035572,Cancer Biology & Oncology,Discussion,discussion,research,,,
418586106037,PMC12482361,41035572,Cancer Biology & Oncology,Supplementary Material,other,research,,,
744561448310,PMC11729428,39816803,Cancer Biology & Oncology,abstract,abstract,research,,,
620105541363,PMC11729428,39816803,Cancer Biology & Oncology,Results,result,research,,,
244806046995,PMC11729428,39816803,Cancer Biology & Oncology,Results > Chemical Synthesis of HYL001,result,research,1898006802;399814757697;665231533342,,
336225312513,PMC11729428,39816803,Cancer Biology & Oncology,Results > Selectivity Profile of HYL001,result,research,625953531448,,
513302953835,PMC11729428,39816803,Cancer Biology & Oncology,Results > In Vitro Enzymatic Activity,result,research,,tbl1;tbl2,
461786190137,PMC11729428,39816803,Cancer Biology & Oncology,Results > Pharmacological Characterization,result,research,,,
2815585990,PMC11729428,39816803,Cancer Biology & Oncology,Results > In Vitro Safety Pharmacology,result,research,,,
138355835188,PMC11729428,39816803,Cancer Biology & Oncology,Results > Mutagenic Potential,result,research,,,
287159844202,PMC11729428,39816803,Cancer Biology & Oncology,Results > Preclinical Toxicity in Rodents,result,research,,,
424400069705,PMC11729428,39816803,Cancer Biology & Oncology,Results > Preclinical Toxicity in Rodents > Toxicology in SD Rats,result,research,590051066665,,
847004142415,PMC11729428,39816803,Cancer Biology & Oncology,Results > Preclinical Toxicity in Rodents > Toxicology in SD Rats > Bones,result,research,,,
187889172365,PMC11729428,39816803,Cancer Biology & Oncology,Results > Preclinical Toxicity in Rodents > Toxicology in SD Rats > Heart,result,research,,,
116601952577,PMC11729428,39816803,Cancer Biology & Oncology,Results > Preclinical Toxicity in Rodents > Toxicology in SD Rats > Gastrointestinal Tract,result,research,,,
216107436225,PMC11729428,39816803,Cancer Biology & Oncology,Results > Preclinical Toxicity in Rodents > Toxicology in Balb/C Mice,result,research,643603038325,,
814181965584,PMC11729428,39816803,Cancer Biology & Oncology,Results > Preclinical Toxicity in Rodents > Toxicology in Balb/C Mice > Bones,result,research,,,
77623917024,PMC11729428,39816803,Cancer Biology & Oncology,Results > Preclinical Toxicity in Rodents > Toxicology in Balb/C Mice > Heart,result,research,,,
7200916042,PMC11729428,39816803,Cancer Biology & Oncology,Results > Preclinical Toxicity in Rodents > Toxicology in Balb/C Mice > Gastrointestinal Tract,result,research,,,
683722719009,PMC11729428,39816803,Cancer Biology & Oncology,"Results > In Vivo HYL001 Efficacy as Immunotherapy against
CRC Metastases",result,research,417980074053;445312729435,,
984991250391,PMC11729428,39816803,Cancer Biology & Oncology,Discussion and Conclusions,discussion,research,,,
748111167891,PMC11729428,39816803,Cancer Biology & Oncology,Experimental Section,method,research,,,
118093920777,PMC11729428,39816803,Cancer Biology & Oncology,Experimental Section > Synthesis of Compounds,method,research,,,
675710035242,PMC11729428,39816803,Cancer Biology & Oncology,"Experimental Section > Synthesis of Compounds > 2-(6-Methoxyquinolin-4-yl)-1-(6-methylpyridin-2-yl)ethan-1-one
( 4a )",method,research,,,
343960441356,PMC11729428,39816803,Cancer Biology & Oncology,"Experimental Section > Synthesis of Compounds > 2-(6-Bromoquinolin-4-yl)-1-(6-methylpyridin-2-yl)ethan-1-one
( 4b )",method,research,,,
873434052416,PMC11729428,39816803,Cancer Biology & Oncology,"Experimental Section > Synthesis of Compounds > 6-Methoxy-4-(2-(6-methylpyridin-2-yl)-5,6-dihydro-4 H -pyrrolo[1,2- b ]pyrazol-3-yl) Quinoline ( 5a )",method,research,,,
762367957002,PMC11729428,39816803,Cancer Biology & Oncology,"Experimental Section > Synthesis of Compounds > 6-Bromo-4-(2-(6-methylpyridin-2-yl)-5,6-dihydro-4 H -pyrrolo[1,2- b ]pyrazol-3-yl) Quinoline ( 5b )",method,research,,,
236407345859,PMC11729428,39816803,Cancer Biology & Oncology,"Experimental Section > Synthesis of Compounds > 4-(2-(6-Methylpyridin-2-yl)-5,6-dihydro-4 H -pyrrolo[1,2- b ]pyrazol-3-yl)quinolin-6-ol (HYL001)",method,research,,,
691124926716,PMC11729428,39816803,Cancer Biology & Oncology,"Experimental Section > In Vitro Cellular TGFβ Reporter Activity
Assays",method,research,,,
813129238487,PMC11729428,39816803,Cancer Biology & Oncology,Experimental Section > Animal Experiments,method,research,,,
541277601195,PMC11729428,39816803,Cancer Biology & Oncology,Experimental Section > Mouse Injections,method,research,,,
581085175581,PMC11729428,39816803,Cancer Biology & Oncology,Experimental Section > Mouse Treatment,method,research,,,
632788491392,PMC12456598,41000584,Cancer Biology & Oncology,abstract,abstract,research,,,
824174607571,PMC12456598,41000584,Cancer Biology & Oncology,METHODS,method,research,,,
765699598527,PMC12456598,41000584,Cancer Biology & Oncology,RESULTS,result,research,,T1,
18198405289,PMC12456598,41000584,Cancer Biology & Oncology,DISCUSSION,discussion,research,908813243652,,
287992796982,PMC12456496,41001603,Cancer Biology & Oncology,abstract,abstract,research,,,
392153853552,PMC12456496,41001603,Cancer Biology & Oncology,METHODS,method,research,,,
877315598830,PMC12456496,41001603,Cancer Biology & Oncology,RESULTS,result,research,,T1;T2;T3;T4,
162452055784,PMC12456496,41001603,Cancer Biology & Oncology,DISCUSSION,discussion,research,,,
65814775758,PMC12454513,39602041,Cancer Biology & Oncology,abstract,abstract,research,,,
362800215397,PMC12454513,39602041,Cancer Biology & Oncology,Introduction,introduction,research,,,
497480394060,PMC12454513,39602041,Cancer Biology & Oncology,Methods,method,research,,,
790697489034,PMC12454513,39602041,Cancer Biology & Oncology,Methods > Datasets and tools,method,research,,,
626672816667,PMC12454513,39602041,Cancer Biology & Oncology,Methods > Library preparation,method,research,,,
262985344897,PMC12454513,39602041,Cancer Biology & Oncology,Methods > Virtual screening,method,research,,,
864319248342,PMC12454513,39602041,Cancer Biology & Oncology,Methods > Molecular dynamics simulations,method,research,,,
170445383084,PMC12454513,39602041,Cancer Biology & Oncology,Methods > Analysis of the trajectories,method,research,,,
683151010342,PMC12454513,39602041,Cancer Biology & Oncology,Results,result,research,,,
517742657892,PMC12454513,39602041,Cancer Biology & Oncology,Results > Virtual screening of library compounds to identify top-scoring compounds,result,research,10688998333;172165092997;258338812301,,
356027946316,PMC12454513,39602041,Cancer Biology & Oncology,Results > Molecular dynamics simulation and free energy estimation of docked complexes,result,research,301103959871;821668584018,,
618224027571,PMC12454513,39602041,Cancer Biology & Oncology,Results > The mechanistic insights of the interaction of SETD7 residues with the inhibitors,result,research,958135949583,,
637717644114,PMC12454513,39602041,Cancer Biology & Oncology,Results > Comparison of pharmacokinetic properties of IMPHY002979 with known inhibitors,result,research,,Tab1,
113454270725,PMC12454513,39602041,Cancer Biology & Oncology,Discussion,discussion,research,,,
158684135510,PMC12454513,39602041,Cancer Biology & Oncology,Supplementary Information,other,research,,,
497524267262,PMC12404427,37338497,Cancer Biology & Oncology,abstract,abstract,review,,,
273247038848,PMC12404427,37338497,Cancer Biology & Oncology,INTRODUCTION,introduction,review,,,
427450512933,PMC12404427,37338497,Cancer Biology & Oncology,"DIET, LIFESTYLE AND ENVIRONMENT",main,review,,,
726265260696,PMC12404427,37338497,Cancer Biology & Oncology,ROLE OF MICROBIOME IN ONCOLOGY,main,review,,,
47769576962,PMC12404427,37338497,Cancer Biology & Oncology,ROLE OF MICROBIOME IN ONCOLOGY > Gut microbiota and immunotherapy,main,review,,,
761966951589,PMC12404427,37338497,Cancer Biology & Oncology,"ROLE OF MICROBIOME IN ONCOLOGY > Microbiome modification through prebiotics, probiotics and postbiotics",main,review,,,
241755083152,PMC12404427,37338497,Cancer Biology & Oncology,ROLE OF MICROBIOME IN ONCOLOGY > Microbiome modification through antibiotics,main,review,,,
93163621769,PMC12404427,37338497,Cancer Biology & Oncology,THE ASIAN MICROBIOME,main,review,,,
228422246449,PMC12404427,37338497,Cancer Biology & Oncology,CONCLUSION,discussion,review,,,
767137971286,PMC12404427,37338497,Cancer Biology & Oncology,CONCLUSION > Conflicts of interest,discussion,review,,,
777751376830,PMC12401526,39602893,Cancer Biology & Oncology,abstract,abstract,review,,,
898698710805,PMC12401526,39602893,Cancer Biology & Oncology,Introduction,introduction,review,646404608625;850296772591,,
422761192786,PMC12401526,39602893,Cancer Biology & Oncology,Onkopti ® – The Database of Digitized Therapy Protocols,main,review,,,
850484997550,PMC12401526,39602893,Cancer Biology & Oncology,The Relational Database,main,review,,,
966259841713,PMC12401526,39602893,Cancer Biology & Oncology,The Relational Database > Relational SQL Database,main,review,,,
138720553152,PMC12401526,39602893,Cancer Biology & Oncology,Author Portal,main,review,,,
969790682762,PMC12401526,39602893,Cancer Biology & Oncology,"Online Publication, Download, Import into Software for Use in German and English",main,review,29822678858,T1,
922901464665,PMC12401526,39602893,Cancer Biology & Oncology,"Online Publication, Download, Import into Software for Use in German and English > Online and PDF Format",main,review,,,
460816097500,PMC12401526,39602893,Cancer Biology & Oncology,"Online Publication, Download, Import into Software for Use in German and English > Import into Application Software",main,review,,,
926180770260,PMC12401526,39602893,Cancer Biology & Oncology,"Online Publication, Download, Import into Software for Use in German and English > Import into Application Software > BD Cato™",main,review,,,
458882533129,PMC12401526,39602893,Cancer Biology & Oncology,"Online Publication, Download, Import into Software for Use in German and English > Import into Application Software > OptiTemplate",main,review,,,
994017673582,PMC12401526,39602893,Cancer Biology & Oncology,"Online Publication, Download, Import into Software for Use in German and English > Import into Application Software > Import into Other Software Applications",main,review,,,
490346593781,PMC12401526,39602893,Cancer Biology & Oncology,Discussion,discussion,review,,T2;T3,
280139895241,PMC12401526,39602893,Cancer Biology & Oncology,Conclusion,discussion,review,,,
835571629341,PMC12401526,39602893,Cancer Biology & Oncology,Conflict of Interest Statement,main,review,,,
342202140896,PMC12401526,39602893,Cancer Biology & Oncology,Funding Sources,main,review,,,
789536298948,PMC12401526,39602893,Cancer Biology & Oncology,Author Contributions,main,review,,,
936180409676,PMC12454513,39602041,AI-based Modeling & Design,abstract,abstract,research,,,
458367510917,PMC12454513,39602041,AI-based Modeling & Design,Introduction,introduction,research,,,
998984665845,PMC12454513,39602041,AI-based Modeling & Design,Methods,method,research,,,
651451978660,PMC12454513,39602041,AI-based Modeling & Design,Methods > Datasets and tools,method,research,,,
866784882213,PMC12454513,39602041,AI-based Modeling & Design,Methods > Library preparation,method,research,,,
764977696870,PMC12454513,39602041,AI-based Modeling & Design,Methods > Virtual screening,method,research,,,
630946105277,PMC12454513,39602041,AI-based Modeling & Design,Methods > Molecular dynamics simulations,method,research,,,
178788982949,PMC12454513,39602041,AI-based Modeling & Design,Methods > Analysis of the trajectories,method,research,,,
379376896673,PMC12454513,39602041,AI-based Modeling & Design,Results,result,research,,,
713266930672,PMC12454513,39602041,AI-based Modeling & Design,Results > Virtual screening of library compounds to identify top-scoring compounds,result,research,132608272780;200803726338;204686292925,,
